X,Y,OBJECTID,SH,RS,RP,siteRef,lane,type,percentHeavy,equipmentCurrent,description,region,acceptedDays,AADT5yearsAgo,AADT4yearsAgo,AADT3yearsAgo,AADT2yearsAgo,AADT1yearAgo,siteType
1751487.6652,5433039.2196,1320,1N,1060,6.5,01N21067,Dec,Virtual,4.5,Virtual,Virtual - NB Ngauranga Gorge,09 - Wellington,,39583,40206,34999,37905,37684,Virtual
1751785.5055,5432028.2392,1321,1N,1060,8.22999954223633,01N21068,Dec,National,3.3,Telemetry,NGAURANGA SH1 - Telemetry Site 4 - NB,09 - Wellington,298,24176,23999,21389,22666,22596,Telemetry
1751010.4759,5431388.3653,1322,1N,1068,1,01N21069,Dec,Virtual,3.5,Virtual,Virtual - SH2 Junction and Aotea Quay NB On Ramp,09 - Wellington,,47020,46378,41791,44132,43283,Virtual
1749068.3961,5429677.7052,1323,1N,1068,3.65000009536743,01N21070,Dec,Continuous,2,Dual Loop,Thorndon Overbridge - NB,09 - Wellington,306,34303,34687,30289,31965,31123,Regional Continuous
1748815.3846,5429439.7518,1324,1N,1068,4,01N21071,Dec,Virtual,,Virtual,Virtual - NB Between Tinakori Ramps,09 - Wellington,,,,,,,Virtual
1748537.3654,5429128.8067,1325,1N,1068,4.40999984741211,01N21072,Dec,Continuous,3.3,Single Loop,Hawkestone Interchange - NB Through Traffic,09 - Wellington,336,27967,27766,23493,25438,25463,Regional Continuous
1748510.3085,5428704.8381,1326,1N,1068,4.84999990463257,01N21073,Dec,Virtual,3.3,Virtual,Virtual - NB Terrace On Ramp to Tinakori Off Ramp,09 - Wellington,,31184,31051,26230,28131,28182,Virtual
1748436.2197,5428027.8928,1327,1N,1068,5.51999998092651,01N21074,Dec,Continuous,3.9,Single Loop,Terrace Tunnel - NB,09 - Wellington,364,26398,26571,23704,24779,20414,Regional Continuous
1748607.0114,5426682.9624,1328,1N,1075,0.883000016212463,01N21075,Dec,Non-Continuous,4.3,Single Loop,Arthur St - between Taranaki St and Cuba St,09 - Wellington,333,27612,27961,24898,26251,26753,Regional Non-Continuous
1749114.9373,5426487.9093,1329,1N,1075,1.5,01N21076,Dec,Virtual,4.3,Virtual,Buckle St - NB - Virtual,09 - Wellington,,20062,20270,16687,16048,19672,Virtual
1750449.5937,5424951.8392,1330,1N,1076,2.45000004768372,01N21078,Dec,Continuous,1.5,Dual Loop,Cobham Drive (Sth of Evans Bay Parade) - NB,09 - Wellington,,17142,16790,13552,13973,15139,Regional Continuous
1780796.6133,5483836.5355,1331,1N,995,8,01N31003,Ramp,Continuous,3,Dual Loop,PP2O – OGR SB Onramp,09 - Wellington,10,,,,,3161,Regional Continuous
1753666.2589,5438843.6942,1332,1N,1060,0.200000002980232,01N31060,Ramp,Continuous,4.5,Single Loop,Tawa Interchange - SB On Ramp,09 - Wellington,363,7431,7599,6876,7572,7076,Regional Continuous
1752502.0841,5436787.9208,1333,1N,1060,2.39000010490417,01N31062,Ramp,Continuous,4.5,Single Loop,Grenada Interchange - SB On Ramp,09 - Wellington,205,3282,3438,3228,3706,3780,Regional Continuous
1751710.7798,5434018.1431,1334,1N,1060,5.53999996185303,01N31065,Ramp,Continuous,4.5,Single Loop,Johnsonville - SB On Ramp,09 - Wellington,364,9811,9921,9017,9665,9670,Regional Continuous
1751567.7597,5433789.1711,1335,1N,1060,5.92000007629395,01N31066,Ramp,Continuous,4.5,Single Loop,Newlands Interchange - SB On Ramp,09 - Wellington,136,6303,6387,5969,6304,6231,Regional Continuous
1751695.7722,5433953.1482,1336,1N,1060,7,01N31067,Ramp,Non-Continuous,,Tube,Ngauranga Gorge Cycle Counter,09 - Wellington,,,,,,,Regional Non-Continuous
1748573.3608,5429118.8028,1337,1N,1068,4.3899998664856,01N31072,Ramp,Continuous,3.8,Single Loop,Hawkestone Interchange - SB On Ramp,09 - Wellington,266,4725,4705,4084,4313,4113,Regional Continuous
1780796.6133,5483836.5355,1338,1N,995,8,01N41003,Ramp,Continuous,3.1,Dual Loop,PP2O – OGR NB Offramp,09 - Wellington,10,,,,,3499,Regional Continuous
1753655.252,5438778.6987,1339,1N,1060,0.200000002980232,01N41060,Ramp,Continuous,4.5,Single Loop,Tawa Interchange - NB Off Ramp,09 - Wellington,209,7925,8071,7311,7875,7799,Regional Continuous
1752416.0849,5436748.9319,1340,1N,1060,2.39000010490417,01N41062,Ramp,Continuous,4.5,Single Loop,Grenada Interchange - NB Off Ramp,09 - Wellington,364,3035,3149,3053,3487,3512,Regional Continuous
1751539.8381,5434366.1446,1341,1N,1060,5.40000009536743,01N41065,Ramp,Non-Continuous,4.5,Single Loop,Johnsonville - NB Off Ramp,09 - Wellington,364,10780,10836,10094,10576,10652,Regional Non-Continuous
1751395.7541,5433652.1978,1342,1N,1060,6.17000007629395,01N41066,Ramp,Continuous,4.5,Single Loop,Newlands Interchange - NB Off Ramp,09 - Wellington,363,6114,6223,5729,6193,6181,Regional Continuous
1748495.3522,5429007.8199,1343,1N,1068,4.51999998092651,01N41073,Ramp,Continuous,3.3,Single Loop,Tinakori - NB Off Ramp,09 - Wellington,292,7260,7421,6579,6833,6933,Regional Continuous
1782469.7844,5486151.7104,1344,1N,995,4,01N50999,Ramp,Continuous,4.1,Dual Loop,PP2O – Waitohu Stream NB Onramp,09 - Wellington,10,,,,,2144,Regional Continuous
1753577.3079,5439215.6846,1345,1N,1050,9.69999980926514,01N51060,Ramp,Virtual,4.6,Virtual,Virtual - Tawa NB On Ramp,09 - Wellington,,2236,2353,2581,2586,1332,Virtual
1752712.1052,5437065.8853,1346,1N,1060,2.13000011444092,01N51062,Ramp,Non-Continuous,10,Single Loop,Grenada Interchange - NB On Ramp,09 - Wellington,262,1923,1957,2100,2158,2851,Regional Non-Continuous
1751683.9425,5435244.0842,1347,1N,1060,4.34999990463257,01N51064,Ramp,Virtual,4.5,Virtual,Virtual - Johnsonville NB On Ramp,09 - Wellington,,6438,6498,2795,5105,6147,Virtual
1751508.7694,5433829.1757,1348,1N,1060,5.88000011444092,01N51066,Ramp,Virtual,4.5,Virtual,Virtual - Newlands NB On Ramp,09 - Wellington,,2343,2379,2049,2220,2205,Virtual
1751970.5662,5432571.1886,1349,1N,1060,7.30000019073486,01N51067,Ramp,Virtual,3.3,Virtual,Virtual - Ngauranga NB On Ramp,09 - Wellington,,14264,14159,12620,13373,13332,Virtual
1749553.4453,5430325.6049,1350,1N,1068,2.53500008583069,01N51070,Ramp,Virtual,7.4,Virtual,Virtual - Aotea Quay - NB On Ramp,09 - Wellington,,12717,11691,11502,12167,12160,Virtual
1748909.3928,5429556.7326,1351,1N,1068,3.84999990463257,01N51071,Ramp,Continuous,3.3,Single Loop,May St - NB On Ramp,09 - Wellington,364,3773,3867,3360,3440,3103,Regional Continuous
1748537.3654,5429128.8067,1352,1N,1068,4.40999984741211,01N51072,Ramp,Continuous,3.3,Single Loop,Tinakori - NB On Ramp,09 - Wellington,238,4043,4136,3842,4140,4214,Regional Continuous
1748476.238,5428182.8773,1353,1N,1068,5,01N51073,Ramp,Virtual,3.9,Virtual,Virtual - Terrace - NB On Ramp,09 - Wellington,,6336,6377,5689,5947,4899,Virtual
1782467.7842,5486150.7103,1354,1N,995,4,01N60999,Ramp,Continuous,6.8,Dual Loop,PP2O – Waitohu Stream SB Offramp,09 - Wellington,10,,,,,3329,Regional Continuous
1753603.3084,5439233.6809,1355,1N,1050,9.73999977111816,01N61060,Ramp,Virtual,4.5,Virtual,Virtual - Tawa SB Off Ramp,09 - Wellington,,2093,2253,813,1273,2039,Virtual
1752833.1024,5437106.8704,1356,1N,1060,2.07999992370605,01N61062,Ramp,Virtual,4.5,Virtual,Virtual - Grenada Interchange - SB Off Ramp,09 - Wellington,,1617,3461,1751,2525,2115,Virtual
1751747.9346,5435218.0784,1357,1N,1060,4.26999998092651,01N61064,Ramp,Virtual,4.5,Virtual,Virtual - Johnsonville SB Off Ramp,09 - Wellington,,5367,5422,4700,5296,5379,Virtual
1751636.8137,5434234.1404,1358,1N,1060,5.48000001907349,01N61065,Ramp,Virtual,4.5,Virtual,Virtual - Newlands SB Off Ramp,09 - Wellington,,1952,1972,1709,1926,1956,Virtual
1752005.575,5432654.1802,1359,1N,1060,0.0299999993294477,01N61067,Ramp,Virtual,3.8,Virtual,Virtual - Ngauranga SB Off Ramp,09 - Wellington,,13225,13217,11631,12912,12460,Virtual
1749579.407,5430064.6178,1360,1N,1068,2.88000011444092,01N61070,Ramp,Continuous,3.8,Single Loop,Aotea Quay - SB OFF Ramp,09 - Wellington,365,11476,11301,10747,10599,11124,Regional Continuous
1749000.3899,5429591.7191,1361,1N,1068,3.75999999046326,01N61071,Ramp,Continuous,3.8,Single Loop,Murphy St - SB Off Ramp,09 - Wellington,324,5610,4436,1233,,4833,Regional Continuous
1748777.377,5429361.7616,1362,1N,1068,4.07000017166138,01N61072,Ramp,Continuous,3.8,Single Loop,Hawkestone Interchange - SB Off Ramp,09 - Wellington,364,4442,4384,4005,4268,4249,Regional Continuous
1748575.2523,5428345.8538,1363,1N,1068,3.70000004768372,01N61073,Ramp,Continuous,3.8,Single Loop,Terrace - SB Off Ramp,09 - Wellington,328,9114,10872,5971,12219,13259,Regional Continuous
1776284.1588,5477449.1902,1364,1P,995,12.9099998474121,01P01011,Both,Non-Continuous,,Tube,Marycrest- Old State Highway,09 - Wellington,,21399,21756,21164,,,Regional Non-Continuous
1766488.0747,5462020.1283,1365,1T,1030,0.684000015258789,01T11031,Inc,Continuous,,Virtual,Mackays Crossing - SB,09 - Wellington,,,,,,,Virtual
1764772.786,5458174.2232,1366,1T,1030,5.07499980926514,01T11035,Inc,Virtual,2.4,Virtual,South of Paekakariki - SB - Virtual,09 - Wellington,,,,,11647,4141,Virtual
1764168.5368,5455128.2717,1367,1T,1030,8.23799991607666,01T11038,Inc,Continuous,,Virtual,Horokiri ki Raro - SB,09 - Wellington,,,,,,,Virtual
1760270.7391,5445976.7511,1368,1T,1047,1.27100002765656,01T11048,Inc,Continuous,,Virtual,SH1 - North of Waitangirua - SB,09 - Wellington,,,,,,,Virtual
1758622.5268,5443450.9879,1369,1T,1047,4.2960000038147,01T11051,Inc,Virtual,7.4,Virtual,South of Waitangirua Interchange - SB - Virtual,09 - Wellington,,,,,1089,6889,Virtual
1757881.4564,5442532.0949,1370,1T,1047,5.52500009536743,01T11053,Inc,Continuous,,Virtual,South of Wai o Hata - SB,09 - Wellington,,,,,,,Virtual
1766476.0751,5462026.1292,1371,1T,1030,0.684000015258789,01T21031,Dec,Continuous,,Virtual,Mackays Crossing - NB,09 - Wellington,,,,,,,Virtual
1764152.5369,5455126.2729,1372,1T,1030,8.24699974060059,01T21038,Dec,Continuous,,Virtual,Horokiri ki Raro - NB,09 - Wellington,,,,,,,Virtual
1762157.2284,5451350.4717,1373,1T,1030,12.1809997558594,01T21042,Dec,Virtual,3.3,Virtual,South of Horokiri ki Raro - NB - Virtual,09 - Wellington,,,,,11647,4084,Virtual
1760261.7405,5445986.7517,1374,1T,1047,1.27100002765656,01T21048,Dec,Continuous,,Virtual,SH1 - North of Waitangirua - NB,09 - Wellington,,,,,,,Virtual
1757876.4576,5442540.0951,1375,1T,1047,5.52099990844727,01T21053,Dec,Continuous,,Virtual,South of Wai o Hata - NB,09 - Wellington,,,,,,,Virtual
1756098.5456,5442551.2746,1376,1T,1047,7.36299991607666,01T21054,Dec,Virtual,70.9,Virtual,West of Takapu Rd - NB - Virtual,09 - Wellington,,,,,419,158,Virtual
1766864.1129,5462531.1102,1377,1T,1030,0.028999999165535,01T31030,Ramp,Continuous,,Virtual,Mackays Crossing SB On Ramp,09 - Wellington,,,,,,,Virtual
1760943.8009,5446769.6671,1378,1T,1047,0.197999998927116,01T31047,Ramp,Continuous,,Virtual,Pauatahanui/SH58 SB On Ramp,09 - Wellington,,,,,,,Virtual
1759410.6248,5444627.8723,1379,1T,1050,0.209000006318092,01T31050,Ramp,Continuous,,Virtual,Waitangirua Interchange - SB On Ramp,09 - Wellington,,,,,,,Virtual
1754630.6321,5442632.4164,1380,1T,1056,0.266000002622604,01T31056,Ramp,Continuous,,Virtual,Kenepuru Interchange - SB On Ramp,09 - Wellington,,,,,,,Virtual
1766725.1026,5462396.1173,1381,1T,1030,0.112000003457069,01T41030,Ramp,Continuous,,Virtual,Mackays Crossing NB Off Ramp,09 - Wellington,,,,,,,Virtual
1760907.8072,5446817.6695,1382,1T,1047,0.247999995946884,01T41047,Ramp,Continuous,,Virtual,Pauatahanui/SH58 NB Off Ramp,09 - Wellington,,,,,,,Virtual
1759352.6303,5444656.8772,1383,1T,1050,0.225999996066093,01T41050,Ramp,Continuous,,Virtual,Waitangirua Interchange - NB Off Ramp,09 - Wellington,,,,,,,Virtual
1766895.1328,5462809.1114,1384,1T,1030,0.252000004053116,01T51030,Ramp,Continuous,,Virtual,Mackays Crossing NB On Ramp,09 - Wellington,,,,,,,Virtual
1765869.0317,5461442.1628,1385,1T,1030,0.204999998211861,01T51032,Ramp,Continuous,,Virtual,Paekakariki NB On Ramp,09 - Wellington,,,,,,,Virtual
1761249.83,5447137.6298,1386,1T,1047,0.275000005960464,01T51047,Ramp,Continuous,,Virtual,Pauatahanui/SH58 NB On Ramp,09 - Wellington,,,,,,,Virtual
1759639.6605,5445035.8379,1387,1T,1050,0.243000000715256,01T51050,Ramp,Continuous,,Virtual,Waitangirua Interchange - NB On Ramp,09 - Wellington,,,,,,,Virtual
1754893.6457,5442887.3797,1388,1T,1056,0.26800000667572,01T51056,Ramp,Continuous,,Virtual,Kenepuru Interchange - NB On Ramp,09 - Wellington,,,,,,,Virtual
1766896.1328,5462809.1114,1389,1T,1030,0.13400000333786,01T61030,Ramp,Continuous,,Virtual,Mackays Crossing SB Off Ramp,09 - Wellington,,,,,,,Virtual
1765856.0251,5461351.163,1390,1T,1032,0.196999996900558,01T61032,Ramp,Continuous,,Virtual,Paekakariki SB Off Ramp,09 - Wellington,,,,,,,Virtual
1761265.8248,5447093.6292,1391,1T,1047,0.162000000476837,01T61047,Ramp,Continuous,,Virtual,Pauatahanui/SH58 SB Off Ramp,09 - Wellington,,,,,,,Virtual
1759674.652,5444969.8363,1392,1T,1050,0.279000014066696,01T61050,Ramp,Continuous,,Virtual,Waitangirua Interchange - SB Off Ramp,09 - Wellington,,,,,,,Virtual
1754913.6398,5442843.3796,1393,1T,1056,0.234999999403954,01T61056,Ramp,Continuous,,Virtual,Kenepuru Interchange - SB Off Ramp,09 - Wellington,,,,,,,Virtual
1820827.7279,5480958.326,1394,2,858,5.78999996185303,00200864,Both,Continuous,13.5,Dual Loop,Sth of Readers Cutting,09 - Wellington,342,3643,3804,3477,3319,3595,Regional Continuous
1824755.3595,5464225.4112,1395,2,873,9.59000015258789,00200883,Both,Continuous,8.4,Single Loop,Sth of Second St (Masterton),09 - Wellington,365,8856,9026,8537,9393,9233,Regional Continuous
1822135.5953,5462293.4335,1396,2,883,3.24000000953674,00200886,Both,Continuous,9.4,Single Loop,Sth of Intermediate St (Masterton),09 - Wellington,365,15850,16095,15184,16500,16351,Regional Continuous
1819444.0727,5461786.74,1397,2,883,6.05000019073486,00200890,Both,Continuous,6.2,Dual Loop,South of Waingawa Bridge,09 - Wellington,323,,,14573,18037,17828,Regional Continuous
1815012.7867,5457833.7428,1398,2,883,12.0500001907349,00200895,Both,National,5.7,Telemetry,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,09 - Wellington,335,13216,13645,12346,13947,13310,Telemetry
1812334.9915,5455194.7705,1399,2,883,15.9200000762939,00200899,Both,Continuous,9.2,Single Loop,Nth of Victoria St (Carterton),09 - Wellington,365,13847,13946,12880,14000,13774,Regional Continuous
1808462.8065,5450918.8326,1400,2,905,0.579999983310699,00200906,Both,Continuous,5.7,Dual Loop,Sth of Waiohine River Bridge,09 - Wellington,254,10678,11001,10215,11293,11238,Regional Continuous
1806572.3283,5449275.9492,1401,2,905,3.15000009536743,00200908,Both,Continuous,20.8,Single Loop,Nth of Wood St (Greytown),09 - Wellington,365,9763,9672,8732,9998,9723,Regional Continuous
1798985.0434,5445434.7964,1402,2,905,11.8500003814697,00200917,Both,Continuous,5.8,Dual Loop,Sth of Tauherenikau River Bridge,09 - Wellington,365,7185,7250,6641,7500,7314,Regional Continuous
1785375.9919,5449267.9536,1403,2,931,5.92999982833862,00200937,Both,National,6.5,Telemetry,REMUTAKA - Telemetry Site 01- Pakuratahi River Brg,09 - Wellington,327,7120,7380,7600,7470,7064,Telemetry
1776516.6812,5447863.002,1404,2,946,2.25,00200948,Both,Continuous,9.7,Single Loop,Nth of Sunnyview Drive (Birchville),09 - Wellington,364,13178,14896,13695,14365,14645,Regional Continuous
1776174.6068,5447280.0321,1405,2,946,2.98000001907349,00200949,Both,Continuous,6.5,Single Loop,Sth of Akatarawa Rd,09 - Wellington,329,20500,21049,19448,20796,20330,Regional Continuous
1774264.4877,5446307.2451,1406,2,946,5.44000005722046,00200951,Both,Continuous,6.5,Single Loop,Sth of Totara Park,09 - Wellington,364,19746,19295,17655,19081,19248,Regional Continuous
1773376.4926,5446294.3495,1407,2,946,6.30000019073486,00200952,Both,Virtual,3.2,Virtual,Virtual site before wire rope sections,09 - Wellington,,27355,28009,24373,26863,27758,Virtual
1771404.4498,5445769.5758,1408,2,946,8.47000026702881,00200954,Both,Continuous,3.2,Dual Loop,Sth of Whakatiki St,09 - Wellington,245,27355,28009,24373,26863,27758,Regional Continuous
1771002.4381,5445625.6219,1409,2,946,8.89999961853027,00200955,Both,Virtual,7.1,Virtual,Virtual site between wire rope sections,09 - Wellington,,27416,27984,25533,28606,27604,Virtual
1769449.3339,5444548.8027,1410,2,946,10.8400001525879,00200957,Both,Continuous,7.1,Single Loop,Sth of Craigs Flat,09 - Wellington,365,27416,27984,25533,28606,27604,Regional Continuous
1760080.6873,5437090.05,1411,2,962,7.09000015258789,00200969,Both,Continuous,3.8,Single Loop,Nth of Block Rd,09 - Wellington,364,39170,39476,35730,36961,36834,Regional Continuous
1824649.2834,5463863.356,1412,2,883,0.100000001490116,00210883,Inc,Virtual,9.4,Virtual,Masterton RAB - SB - Virtual,09 - Wellington,,7925,8048,7592,8250,8176,Virtual
1771404.4498,5445769.5758,1413,2,946,8.47000026702881,00210954,Inc,Continuous,3.2,Dual Loop,Sth of Whakatiki St - Southbound,09 - Wellington,,13577,13847,12259,13195,13647,Regional Continuous
1769449.3339,5444548.8027,1414,2,946,10.8400001525879,00210957,Inc,Non-Continuous,7.1,Single Loop,Sth of Craigs Flat - Southbound,09 - Wellington,,14076,14296,13910,13237,14127,Regional Non-Continuous
1765859.0887,5441900.2447,1415,2,946,15.3299999237061,00210961,Inc,Continuous,,Dual Loop,Haywards Interchange Increasing,09 - Wellington,,,15086,13645,15204,,Regional Continuous
1762872.8309,5439114.6559,1416,2,962,3.38000011444092,00210965,Inc,National,3.9,Telemetry,KELSON - Telemetry Site 99 - SB Lanes,09 - Wellington,254,19284,19684,19090,18954,19843,Telemetry
1760064.6896,5437102.0515,1417,2,962,7.09000015258789,00210969,Inc,Continuous,3.8,Single Loop,Nth of Block Rd - SB,09 - Wellington,,18115,18224,16704,16810,16981,Regional Continuous
1758423.625,5436010.2809,1418,2,962,9.10000038146973,00210971,Inc,Virtual,3.8,Virtual,Virtual - Sth of Normandale Bridge - SB,09 - Wellington,,20895,21081,19333,20972,20365,Virtual
1757649.5914,5435451.3926,1419,2,962,10,00210972,Inc,Continuous,3.8,Single Loop,Dowse Interchange - SB Through Traffic,09 - Wellington,365,15847,16094,14472,15800,15118,Regional Continuous
1755709.5993,5434669.6522,1420,2,962,11.6599998474121,00210974,Inc,Continuous,3.8,Single Loop,Nth of Petone Interchange - SB,09 - Wellington,364,22882,23149,21111,22993,21561,Regional Continuous
1752463.5312,5432577.1308,1421,2,962,15.5900001525879,00210978,Inc,Continuous,3.7,Dual Loop,Nth of Ngauranga Interchange - SB,09 - Wellington,365,35105,35676,33623,36150,35029,Regional Continuous
1751798.5021,5432010.2386,1422,2,962,16.9099998474121,00210979,Inc,National,3.8,Telemetry,NGAURANGA SH2 - Telemetry Site 3 - SB,09 - Wellington,326,23153,23072,20345,22361,20871,Telemetry
1824633.2786,5463851.356,1423,2,883,0.119999997317791,00220883,Dec,Virtual,9.4,Virtual,Masterton RAB - NB - Virtual,09 - Wellington,,7925,8048,7592,8250,8176,Virtual
1771404.4498,5445769.5758,1424,2,946,8.47000026702881,00220954,Dec,Continuous,3.2,Dual Loop,Sth of Whakatiki St - Northbound,09 - Wellington,,13778,14162,11763,13612,14111,Regional Continuous
1769449.3339,5444548.8027,1425,2,946,10.8400001525879,00220957,Dec,Non-Continuous,7.1,Single Loop,Sth of Craigs Flat - Northbound,09 - Wellington,,13965,14245,13726,13284,14098,Regional Non-Continuous
1765463.0731,5441690.294,1426,2,962,0,00220961,Dec,Continuous,2,Dual Loop,Haywards Interchange Decreasing,09 - Wellington,291,,15367,13978,14948,14998,Regional Continuous
1762872.8309,5439114.6559,1427,2,962,3.38000011444092,00220965,Dec,National,3.4,Telemetry,KELSON - Telemetry Site 99 - NB Lanes,09 - Wellington,174,18677,19085,18368,18427,18540,Telemetry
1760049.6928,5437120.0528,1428,2,962,7.09000015258789,00220969,Dec,Continuous,3.8,Single Loop,Nth of Block Rd - NB,09 - Wellington,,20966,21252,19128,19982,19854,Regional Continuous
1757626.5951,5435469.3947,1429,2,962,9.10000038146973,00220971,Dec,Virtual,3.4,Virtual,Virtual - Sth of Normandale Bridge - NB,09 - Wellington,,19501,19845,17925,19436,18839,Virtual
1757636.5927,5435455.394,1430,2,962,10,00220972,Dec,Continuous,3.4,Single Loop,Dowse Interchange - NB Through Traffic,09 - Wellington,365,15622,16018,14317,15592,14929,Regional Continuous
1755749.6026,5434711.6457,1431,2,962,11.6599998474121,00220974,Dec,Continuous,3.4,Single Loop,Nth of Petone Interchange - NB,09 - Wellington,363,21453,21694,19580,21422,20550,Regional Continuous
1752861.5434,5432874.0691,1432,2,962,15.5900001525879,00220978,Dec,Continuous,4.2,Dual Loop,Nth of Ngauranga Interchange - NB,09 - Wellington,365,36282,36632,32824,35752,34832,Regional Continuous
1751791.5038,5432019.239,1433,2,962,16.9200000762939,00220979,Dec,National,3.7,Telemetry,NGAURANGA SH2 - Telemetry Site 4 - NB,09 - Wellington,298,22844,22379,20402,21466,20687,Telemetry
1765847.0917,5441922.2457,1434,2,962,0,00230961,Ramp,Continuous,3.6,Dual Loop,Haywards Interchange - NB on ramp from SH58,09 - Wellington,288,,4534,4571,4422,4586,Regional Continuous
1757626.5951,5435469.3947,1435,2,962,10,00230972,Ramp,Continuous,3.8,Single Loop,Dowse Interchange - SB ON Ramp,09 - Wellington,365,5949,6140,5453,6158,5936,Regional Continuous
1755709.5996,5434671.6521,1436,2,962,11.6599998474121,00230974,Ramp,Continuous,3.9,Single Loop,Petone - SB ON Ramp,09 - Wellington,363,14652,14621,13159,13891,14311,Regional Continuous
